Date,y,dayofweek,month,dayofyear,weekofyear,is_weekend,lag_1,lag_7,lag_14,lag_28,lag_365,roll_mean_7,roll_mean_28
2016-06-17,858,4,6,169,24,0,836.0,875.0,862.0,880.0,847.0,846.1428571428571,854.3214285714286
2016-06-18,824,5,6,170,24,1,858.0,835.0,871.0,855.0,853.0,843.7142857142857,853.5357142857143
2016-06-19,835,6,6,171,24,1,824.0,844.0,862.0,867.0,845.0,842.1428571428571,852.4285714285714
2016-06-20,855,0,6,172,25,0,835.0,829.0,847.0,864.0,837.0,840.8571428571429,851.2857142857143
2016-06-21,830,1,6,173,25,0,855.0,845.0,842.0,862.0,840.0,844.5714285714286,850.9642857142857
2016-06-22,835,2,6,174,25,0,830.0,859.0,841.0,871.0,849.0,842.4285714285714,849.8214285714286
2016-06-23,844,3,6,175,25,0,835.0,836.0,839.0,856.0,847.0,839.0,848.5357142857143
2016-06-24,841,4,6,176,25,0,844.0,858.0,875.0,861.0,836.0,840.1428571428571,848.1071428571429
2016-06-25,845,5,6,177,25,1,841.0,824.0,835.0,853.0,846.0,837.7142857142857,847.3928571428571
2016-06-26,827,6,6,178,25,1,845.0,835.0,844.0,854.0,839.0,840.7142857142857,847.1071428571429
2016-06-27,846,0,6,179,26,0,827.0,855.0,829.0,844.0,832.0,839.5714285714286,846.1428571428571
2016-06-28,838,1,6,180,26,0,846.0,830.0,845.0,861.0,835.0,838.2857142857143,846.2142857142857
2016-06-29,847,2,6,181,26,0,838.0,835.0,859.0,854.0,845.0,839.4285714285714,845.3928571428571
2016-06-30,825,3,6,182,26,0,847.0,844.0,836.0,852.0,840.0,841.1428571428571,845.1428571428571
2016-07-01,821,4,7,183,26,0,825.0,841.0,858.0,862.0,825.0,838.4285714285714,844.1785714285714
2016-07-02,826,5,7,184,26,1,821.0,845.0,824.0,871.0,819.0,835.5714285714286,842.7142857142857
2016-07-03,808,6,7,185,26,1,826.0,827.0,835.0,862.0,826.0,832.8571428571429,841.1071428571429
2016-07-04,848,0,7,186,27,0,808.0,846.0,855.0,847.0,837.0,830.1428571428571,839.1785714285714
2016-07-05,831,1,7,187,27,0,848.0,838.0,830.0,842.0,824.0,830.4285714285714,839.2142857142857
2016-07-06,822,2,7,188,27,0,831.0,847.0,835.0,841.0,822.0,829.4285714285714,838.8214285714286
2016-07-07,820,3,7,189,27,0,822.0,825.0,844.0,839.0,824.0,825.8571428571429,838.1428571428571
2016-07-08,822,4,7,190,27,0,820.0,821.0,841.0,875.0,827.0,825.1428571428571,837.4642857142857
2016-07-09,810,5,7,191,27,1,822.0,826.0,845.0,835.0,834.0,825.2857142857143,835.5714285714286
2016-07-10,802,6,7,192,27,1,810.0,808.0,827.0,844.0,847.0,823.0,834.6785714285714
2016-07-11,824,0,7,193,28,0,802.0,848.0,846.0,829.0,819.0,822.1428571428571,833.1785714285714
2016-07-12,824,1,7,194,28,0,824.0,831.0,838.0,845.0,826.0,818.7142857142857,833.0
2016-07-13,824,2,7,195,28,0,824.0,822.0,847.0,859.0,824.0,817.7142857142857,832.25
2016-07-14,814,3,7,196,28,0,824.0,820.0,825.0,836.0,838.0,818.0,831.0
2016-07-15,809,4,7,197,28,0,814.0,822.0,821.0,858.0,810.0,817.1428571428571,830.2142857142857
2016-07-16,803,5,7,198,28,1,809.0,810.0,826.0,824.0,818.0,815.2857142857143,828.4642857142857
2016-07-17,820,6,7,199,28,1,803.0,802.0,808.0,835.0,830.0,814.2857142857143,827.7142857142857
2016-07-18,817,0,7,200,29,0,820.0,824.0,848.0,855.0,811.0,816.8571428571429,827.1785714285714
2016-07-19,826,1,7,201,29,0,817.0,824.0,831.0,830.0,802.0,815.8571428571429,825.8214285714286
2016-07-20,813,2,7,202,29,0,826.0,824.0,822.0,835.0,815.0,816.1428571428571,825.6785714285714
2016-07-21,818,3,7,203,29,0,813.0,814.0,820.0,844.0,807.0,814.5714285714286,824.8928571428571
2016-07-22,822,4,7,204,29,0,818.0,809.0,822.0,841.0,825.0,815.1428571428571,823.9642857142857
2016-07-23,818,5,7,205,29,1,822.0,803.0,810.0,845.0,792.0,817.0,823.2857142857143
2016-07-24,802,6,7,206,29,1,818.0,820.0,802.0,827.0,812.0,819.1428571428571,822.3214285714286
2016-07-25,800,0,7,207,30,0,802.0,817.0,824.0,846.0,789.0,816.5714285714286,821.4285714285714
2016-07-26,824,1,7,208,30,0,800.0,826.0,824.0,838.0,818.0,814.1428571428571,819.7857142857143
2016-07-27,801,2,7,209,30,0,824.0,813.0,824.0,847.0,798.0,813.8571428571429,819.2857142857143
2016-07-28,814,3,7,210,30,0,801.0,818.0,814.0,825.0,801.0,812.1428571428571,817.6428571428571
2016-07-29,831,4,7,211,30,0,814.0,822.0,809.0,821.0,807.0,811.5714285714286,817.25
2016-07-30,795,5,7,212,30,1,831.0,818.0,803.0,826.0,797.0,812.8571428571429,817.6071428571429
2016-07-31,807,6,7,213,30,1,795.0,802.0,820.0,808.0,792.0,809.5714285714286,816.5
2016-08-01,804,0,8,214,31,0,807.0,800.0,817.0,848.0,803.0,810.2857142857143,816.4642857142857
2016-08-02,797,1,8,215,31,0,804.0,824.0,826.0,831.0,823.0,810.8571428571429,814.8928571428571
2016-08-03,794,2,8,216,31,0,797.0,801.0,813.0,822.0,782.0,807.0,813.6785714285714
2016-08-04,791,3,8,217,31,0,794.0,814.0,818.0,820.0,806.0,806.0,812.6785714285714
2016-08-05,808,4,8,218,31,0,791.0,831.0,822.0,822.0,787.0,802.7142857142857,811.6428571428571
2016-08-06,795,5,8,219,31,1,808.0,795.0,818.0,810.0,817.0,799.4285714285714,811.1428571428571
2016-08-07,807,6,8,220,31,1,795.0,807.0,802.0,802.0,803.0,799.4285714285714,810.6071428571429
2016-08-08,809,0,8,221,32,0,807.0,804.0,800.0,824.0,786.0,799.4285714285714,810.7857142857143
2016-08-09,801,1,8,222,32,0,809.0,797.0,824.0,824.0,809.0,800.1428571428571,810.25
2016-08-10,801,2,8,223,32,0,801.0,794.0,801.0,824.0,790.0,800.7142857142857,809.4285714285714
2016-08-11,793,3,8,224,32,0,801.0,791.0,814.0,814.0,798.0,801.7142857142857,808.6071428571429
2016-08-12,812,4,8,225,32,0,793.0,808.0,831.0,809.0,768.0,802.0,807.8571428571429
2016-08-13,812,5,8,226,32,1,812.0,795.0,795.0,803.0,791.0,802.5714285714286,807.9642857142857
2016-08-14,787,6,8,227,32,1,812.0,807.0,807.0,820.0,807.0,805.0,808.2857142857143
2016-08-15,782,0,8,228,33,0,787.0,809.0,804.0,817.0,805.0,802.1428571428571,807.1071428571429
2016-08-16,786,1,8,229,33,0,782.0,801.0,797.0,826.0,773.0,798.2857142857143,805.8571428571429
2016-08-17,791,2,8,230,33,0,786.0,801.0,794.0,813.0,802.0,796.1428571428571,804.4285714285714
2016-08-18,789,3,8,231,33,0,791.0,793.0,791.0,818.0,803.0,794.7142857142857,803.6428571428571
2016-08-19,788,4,8,232,33,0,789.0,812.0,808.0,822.0,790.0,794.1428571428571,802.6071428571429
2016-08-20,803,5,8,233,33,1,788.0,812.0,795.0,818.0,789.0,790.7142857142857,801.3928571428571
2016-08-21,782,6,8,234,33,1,803.0,787.0,807.0,802.0,793.0,789.4285714285714,800.8571428571429
2016-08-22,785,0,8,235,34,0,782.0,782.0,809.0,800.0,785.0,788.7142857142857,800.1428571428571
2016-08-23,792,1,8,236,34,0,785.0,786.0,801.0,824.0,782.0,789.1428571428571,799.6071428571429
2016-08-24,796,2,8,237,34,0,792.0,791.0,801.0,801.0,793.0,790.0,798.4642857142857
2016-08-25,799,3,8,238,34,0,796.0,789.0,793.0,814.0,803.0,790.7142857142857,798.2857142857143
2016-08-26,781,4,8,239,34,0,799.0,788.0,812.0,831.0,791.0,792.1428571428571,797.75
2016-08-27,790,5,8,240,34,1,781.0,803.0,812.0,795.0,777.0,791.1428571428571,795.9642857142857
2016-08-28,787,6,8,241,34,1,790.0,782.0,787.0,807.0,765.0,789.2857142857143,795.7857142857143
2016-08-29,783,0,8,242,35,0,787.0,785.0,782.0,804.0,773.0,790.0,795.0714285714286
2016-08-30,783,1,8,243,35,0,783.0,792.0,786.0,797.0,809.0,789.7142857142857,794.3214285714286
2016-08-31,789,2,8,244,35,0,783.0,796.0,791.0,794.0,765.0,788.4285714285714,793.8214285714286
2016-09-01,785,3,9,245,35,0,789.0,799.0,789.0,791.0,776.0,787.4285714285714,793.6428571428571
2016-09-02,784,4,9,246,35,0,785.0,781.0,788.0,808.0,796.0,785.4285714285714,793.4285714285714
2016-09-03,795,5,9,247,35,1,784.0,790.0,803.0,795.0,787.0,785.8571428571429,792.5714285714286
2016-09-04,802,6,9,248,35,1,795.0,787.0,782.0,807.0,794.0,786.5714285714286,792.5714285714286
2016-09-05,765,0,9,249,36,0,802.0,783.0,785.0,809.0,790.0,788.7142857142857,792.3928571428571
2016-09-06,789,1,9,250,36,0,765.0,783.0,792.0,801.0,784.0,786.1428571428571,790.8214285714286
2016-09-07,768,2,9,251,36,0,789.0,789.0,796.0,801.0,782.0,787.0,790.3928571428571
2016-09-08,788,3,9,252,36,0,768.0,785.0,799.0,793.0,770.0,784.0,789.2142857142857
2016-09-09,777,4,9,253,36,0,788.0,784.0,781.0,812.0,780.0,784.4285714285714,789.0357142857143
2016-09-10,768,5,9,254,36,1,777.0,795.0,790.0,812.0,788.0,783.4285714285714,787.7857142857143
2016-09-11,788,6,9,255,36,1,768.0,802.0,787.0,787.0,795.0,779.5714285714286,786.2142857142857
2016-09-12,795,0,9,256,37,0,788.0,765.0,783.0,782.0,790.0,777.5714285714286,786.25
2016-09-13,781,1,9,257,37,0,795.0,789.0,783.0,786.0,801.0,781.8571428571429,786.7142857142857
2016-09-14,783,2,9,258,37,0,781.0,768.0,789.0,791.0,784.0,780.7142857142857,786.5357142857143
2016-09-15,778,3,9,259,37,0,783.0,788.0,785.0,789.0,764.0,782.8571428571429,786.25
2016-09-16,777,4,9,260,37,0,778.0,777.0,784.0,788.0,765.0,781.4285714285714,785.8571428571429
2016-09-17,790,5,9,261,37,1,777.0,768.0,795.0,803.0,784.0,781.4285714285714,785.4642857142857
2016-09-18,781,6,9,262,37,1,790.0,788.0,802.0,782.0,747.0,784.5714285714286,785.0
2016-09-19,776,0,9,263,38,0,781.0,795.0,765.0,785.0,759.0,783.5714285714286,784.9642857142857
2016-09-20,787,1,9,264,38,0,776.0,781.0,789.0,792.0,791.0,780.8571428571429,784.6428571428571
2016-09-21,792,2,9,265,38,0,787.0,783.0,768.0,796.0,776.0,781.7142857142857,784.4642857142857
2016-09-22,781,3,9,266,38,0,792.0,778.0,788.0,799.0,794.0,783.0,784.3214285714286
2016-09-23,786,4,9,267,38,0,781.0,777.0,777.0,781.0,776.0,783.4285714285714,783.6785714285714
2016-09-24,761,5,9,268,38,1,786.0,790.0,768.0,790.0,778.0,784.7142857142857,783.8571428571429
2016-09-25,776,6,9,269,38,1,761.0,781.0,788.0,787.0,764.0,780.5714285714286,782.8214285714286
2016-09-26,764,0,9,270,39,0,776.0,776.0,795.0,783.0,772.0,779.8571428571429,782.4285714285714
2016-09-27,776,1,9,271,39,0,764.0,787.0,781.0,783.0,781.0,778.1428571428571,781.75
2016-09-28,765,2,9,272,39,0,776.0,792.0,783.0,789.0,800.0,776.5714285714286,781.5
2016-09-29,765,3,9,273,39,0,765.0,781.0,778.0,785.0,770.0,772.7142857142857,780.6428571428571
2016-09-30,757,4,9,274,39,0,765.0,786.0,777.0,784.0,783.0,770.4285714285714,779.9285714285714
2016-10-01,771,5,10,275,39,1,757.0,761.0,790.0,795.0,770.0,766.2857142857143,778.9642857142857
2016-10-02,773,6,10,276,39,1,771.0,776.0,781.0,802.0,756.0,767.7142857142857,778.1071428571429
2016-10-03,768,0,10,277,40,0,773.0,764.0,776.0,765.0,772.0,767.2857142857143,777.0714285714286
2016-10-04,770,1,10,278,40,0,768.0,776.0,787.0,789.0,775.0,767.8571428571429,777.1785714285714
2016-10-05,787,2,10,279,40,0,770.0,765.0,792.0,768.0,767.0,767.0,776.5
2016-10-06,788,3,10,280,40,0,787.0,765.0,781.0,788.0,771.0,770.1428571428571,777.1785714285714
2016-10-07,769,4,10,281,40,0,788.0,757.0,786.0,777.0,780.0,773.4285714285714,777.1785714285714
2016-10-08,779,5,10,282,40,1,769.0,771.0,761.0,768.0,786.0,775.1428571428571,776.8928571428571
2016-10-09,770,6,10,283,40,1,779.0,773.0,776.0,788.0,772.0,776.2857142857143,777.2857142857143
2016-10-10,780,0,10,284,41,0,770.0,768.0,764.0,795.0,766.0,775.8571428571429,776.6428571428571
2016-10-11,784,1,10,285,41,0,780.0,770.0,776.0,781.0,784.0,777.5714285714286,776.1071428571429
2016-10-12,765,2,10,286,41,0,784.0,787.0,765.0,783.0,770.0,779.5714285714286,776.2142857142857
2016-10-13,781,3,10,287,41,0,765.0,788.0,765.0,778.0,773.0,776.4285714285714,775.5714285714286
2016-10-14,782,4,10,288,41,0,781.0,769.0,757.0,777.0,777.0,775.4285714285714,775.6785714285714
2016-10-15,790,5,10,289,41,1,782.0,779.0,771.0,790.0,768.0,777.2857142857143,775.8571428571429
2016-10-16,798,6,10,290,41,1,790.0,770.0,773.0,781.0,786.0,778.8571428571429,775.8571428571429
2016-10-17,790,0,10,291,42,0,798.0,780.0,768.0,776.0,778.0,782.8571428571429,776.4642857142857
2016-10-18,783,1,10,292,42,0,790.0,784.0,770.0,787.0,768.0,784.2857142857143,776.9642857142857
2016-10-19,793,2,10,293,42,0,783.0,765.0,787.0,792.0,778.0,784.1428571428571,776.8214285714286
2016-10-20,776,3,10,294,42,0,793.0,781.0,788.0,781.0,790.0,788.1428571428571,776.8571428571429
2016-10-21,768,4,10,295,42,0,776.0,782.0,769.0,786.0,804.0,787.4285714285714,776.6785714285714
2016-10-22,791,5,10,296,42,1,768.0,790.0,779.0,761.0,785.0,785.4285714285714,776.0357142857143
2016-10-23,788,6,10,297,42,1,791.0,798.0,770.0,776.0,768.0,785.5714285714286,777.1071428571429
2016-10-24,799,0,10,298,43,0,788.0,790.0,780.0,764.0,769.0,784.1428571428571,777.5357142857143
2016-10-25,778,1,10,299,43,0,799.0,783.0,784.0,776.0,774.0,785.4285714285714,778.7857142857143
2016-10-26,767,2,10,300,43,0,778.0,793.0,765.0,765.0,764.0,784.7142857142857,778.8571428571429
2016-10-27,775,3,10,301,43,0,767.0,776.0,781.0,765.0,784.0,781.0,778.9285714285714
2016-10-28,787,4,10,302,43,0,775.0,768.0,782.0,757.0,787.0,780.8571428571429,779.2857142857143
2016-10-29,764,5,10,303,43,1,787.0,791.0,790.0,771.0,780.0,783.5714285714286,780.3571428571429
2016-10-30,769,6,10,304,43,1,764.0,788.0,798.0,773.0,778.0,779.7142857142857,780.1071428571429
2016-10-31,799,0,10,305,44,0,769.0,799.0,790.0,768.0,776.0,777.0,779.9642857142857
2016-11-01,813,1,11,306,44,0,799.0,778.0,783.0,770.0,770.0,777.0,781.0714285714286
2016-11-02,799,2,11,307,44,0,813.0,767.0,793.0,787.0,778.0,782.0,782.6071428571429
2016-11-03,780,3,11,308,44,0,799.0,775.0,776.0,788.0,793.0,786.5714285714286,783.0357142857143
2016-11-04,796,4,11,309,44,0,780.0,787.0,768.0,769.0,779.0,787.2857142857143,782.75
2016-11-05,785,5,11,310,44,1,796.0,764.0,791.0,779.0,779.0,788.5714285714286,783.7142857142857
2016-11-06,780,6,11,311,44,1,785.0,769.0,788.0,770.0,784.0,791.5714285714286,783.9285714285714
2016-11-07,783,0,11,312,45,0,780.0,799.0,799.0,780.0,777.0,793.1428571428571,784.2857142857143
2016-11-08,804,1,11,313,45,0,783.0,813.0,778.0,784.0,790.0,790.8571428571429,784.3928571428571
2016-11-09,783,2,11,314,45,0,804.0,799.0,767.0,765.0,798.0,789.5714285714286,785.1071428571429
2016-11-10,782,3,11,315,45,0,783.0,780.0,775.0,781.0,787.0,787.2857142857143,785.75
2016-11-11,783,4,11,316,45,0,782.0,796.0,787.0,782.0,804.0,787.5714285714286,785.7857142857143
2016-11-12,804,5,11,317,45,1,783.0,785.0,764.0,790.0,777.0,785.7142857142857,785.8214285714286
2016-11-13,787,6,11,318,45,1,804.0,780.0,769.0,798.0,780.0,788.4285714285714,786.3214285714286
2016-11-14,805,0,11,319,46,0,787.0,783.0,799.0,790.0,792.0,789.4285714285714,785.9285714285714
2016-11-15,816,1,11,320,46,0,805.0,804.0,813.0,783.0,802.0,792.5714285714286,786.4642857142857
2016-11-16,800,2,11,321,46,0,816.0,783.0,799.0,793.0,798.0,794.2857142857143,787.6428571428571
2016-11-17,802,3,11,322,46,0,800.0,782.0,780.0,776.0,797.0,796.7142857142857,787.8928571428571
2016-11-18,795,4,11,323,46,0,802.0,783.0,796.0,768.0,791.0,799.5714285714286,788.8214285714286
2016-11-19,784,5,11,324,46,1,795.0,804.0,785.0,791.0,803.0,801.2857142857143,789.7857142857143
2016-11-20,801,6,11,325,46,1,784.0,787.0,780.0,788.0,800.0,798.4285714285714,789.5357142857143
2016-11-21,797,0,11,326,47,0,801.0,805.0,783.0,799.0,793.0,800.4285714285714,790.0
2016-11-22,785,1,11,327,47,0,797.0,816.0,804.0,778.0,791.0,799.2857142857143,789.9285714285714
2016-11-23,790,2,11,328,47,0,785.0,800.0,783.0,767.0,805.0,794.8571428571429,790.1785714285714
2016-11-24,811,3,11,329,47,0,790.0,802.0,782.0,775.0,804.0,793.4285714285714,791.0
2016-11-25,791,4,11,330,47,0,811.0,795.0,783.0,787.0,778.0,794.7142857142857,792.2857142857143
2016-11-26,805,5,11,331,47,1,791.0,784.0,804.0,764.0,785.0,794.1428571428571,792.4285714285714
2016-11-27,799,6,11,332,47,1,805.0,801.0,787.0,769.0,797.0,797.1428571428571,793.8928571428571
2016-11-28,807,0,11,333,48,0,799.0,797.0,805.0,799.0,808.0,796.8571428571429,794.9642857142857
2016-11-29,805,1,11,334,48,0,807.0,785.0,816.0,813.0,802.0,798.2857142857143,795.25
2016-11-30,802,2,11,335,48,0,805.0,790.0,800.0,799.0,808.0,801.1428571428571,794.9642857142857
2016-12-01,776,3,12,336,48,0,802.0,811.0,802.0,780.0,797.0,802.8571428571429,795.0714285714286
2016-12-02,809,4,12,337,48,0,776.0,791.0,795.0,796.0,801.0,797.8571428571429,794.9285714285714
2016-12-03,816,5,12,338,48,1,809.0,805.0,784.0,785.0,818.0,800.4285714285714,795.3928571428571
2016-12-04,807,6,12,339,48,1,816.0,799.0,801.0,780.0,796.0,802.0,796.5
2016-12-05,824,0,12,340,49,0,807.0,807.0,797.0,783.0,800.0,803.1428571428571,797.4642857142857
2016-12-06,823,1,12,341,49,0,824.0,805.0,785.0,804.0,805.0,805.5714285714286,798.9285714285714
2016-12-07,819,2,12,342,49,0,823.0,802.0,790.0,783.0,820.0,808.1428571428571,799.6071428571429
2016-12-08,809,3,12,343,49,0,819.0,776.0,811.0,782.0,789.0,810.5714285714286,800.8928571428571
2016-12-09,804,4,12,344,49,0,809.0,809.0,791.0,783.0,813.0,815.2857142857143,801.8571428571429
2016-12-10,811,5,12,345,49,1,804.0,816.0,805.0,804.0,810.0,814.5714285714286,802.6071428571429
2016-12-11,807,6,12,346,49,1,811.0,807.0,799.0,787.0,796.0,813.8571428571429,802.8571428571429
2016-12-12,822,0,12,347,50,0,807.0,824.0,807.0,805.0,813.0,813.8571428571429,803.5714285714286
2016-12-13,814,1,12,348,50,0,822.0,823.0,805.0,816.0,828.0,813.5714285714286,804.1785714285714
2016-12-14,834,2,12,349,50,0,814.0,819.0,802.0,800.0,820.0,812.2857142857143,804.1071428571429
2016-12-15,823,3,12,350,50,0,834.0,809.0,776.0,802.0,829.0,814.4285714285714,805.3214285714286
2016-12-16,816,4,12,351,50,0,823.0,804.0,809.0,795.0,807.0,816.4285714285714,806.0714285714286
2016-12-17,828,5,12,352,50,1,816.0,811.0,816.0,784.0,823.0,818.1428571428571,806.8214285714286
2016-12-18,806,6,12,353,50,1,828.0,807.0,807.0,801.0,818.0,820.5714285714286,808.3928571428571
2016-12-19,811,0,12,354,51,0,806.0,822.0,824.0,797.0,813.0,820.4285714285714,808.5714285714286
2016-12-20,820,1,12,355,51,0,811.0,814.0,823.0,785.0,833.0,818.8571428571429,809.0714285714286
2016-12-21,829,2,12,356,51,0,820.0,834.0,819.0,790.0,819.0,819.7142857142857,810.3214285714286
2016-12-22,811,3,12,357,51,0,829.0,823.0,809.0,811.0,821.0,819.0,811.7142857142857
2016-12-23,833,4,12,358,51,0,811.0,816.0,804.0,791.0,814.0,817.2857142857143,811.7142857142857
2016-12-24,825,5,12,359,51,1,833.0,828.0,811.0,805.0,813.0,819.7142857142857,813.2142857142857
2016-12-25,817,6,12,360,51,1,825.0,806.0,807.0,799.0,823.0,819.2857142857143,813.9285714285714
2016-12-26,829,0,12,361,52,0,817.0,811.0,822.0,807.0,813.0,820.8571428571429,814.5714285714286
2016-12-27,835,1,12,362,52,0,829.0,820.0,814.0,805.0,831.0,823.4285714285714,815.3571428571429
2016-12-28,836,2,12,363,52,0,835.0,829.0,834.0,802.0,836.0,825.5714285714286,816.4285714285714
2016-12-29,820,3,12,364,52,0,836.0,811.0,823.0,776.0,825.0,826.5714285714286,817.6428571428571
2016-12-30,823,4,12,365,52,0,820.0,833.0,816.0,809.0,835.0,827.8571428571429,819.2142857142857
2016-12-31,842,5,12,366,52,1,823.0,825.0,828.0,816.0,834.0,826.4285714285714,819.7142857142857
2017-01-01,850,6,1,1,52,1,842.0,817.0,806.0,807.0,833.0,828.8571428571429,820.6428571428571
2017-01-02,839,0,1,2,1,0,850.0,829.0,811.0,824.0,842.0,833.5714285714286,822.1785714285714
2017-01-03,838,1,1,3,1,0,839.0,835.0,820.0,823.0,822.0,835.0,822.7142857142857
2017-01-04,835,2,1,4,1,0,838.0,836.0,829.0,819.0,819.0,835.4285714285714,823.25
2017-01-05,835,3,1,5,1,0,835.0,820.0,811.0,809.0,828.0,835.2857142857143,823.8214285714286
2017-01-06,822,4,1,6,1,0,835.0,823.0,833.0,804.0,835.0,837.4285714285714,824.75
2017-01-07,832,5,1,7,1,1,822.0,842.0,825.0,811.0,839.0,837.2857142857143,825.3928571428571
2017-01-08,824,6,1,8,1,1,832.0,850.0,817.0,807.0,835.0,835.8571428571429,826.1428571428571
2017-01-09,849,0,1,9,2,0,824.0,839.0,829.0,822.0,830.0,832.1428571428571,826.75
2017-01-10,839,1,1,10,2,0,849.0,838.0,835.0,814.0,856.0,833.5714285714286,827.7142857142857
2017-01-11,832,2,1,11,2,0,839.0,835.0,836.0,834.0,838.0,833.7142857142857,828.6071428571429
2017-01-12,862,3,1,12,2,0,832.0,835.0,820.0,823.0,841.0,833.2857142857143,828.5357142857143
2017-01-13,854,4,1,13,2,0,862.0,822.0,823.0,816.0,850.0,837.1428571428571,829.9285714285714
2017-01-14,832,5,1,14,2,1,854.0,832.0,842.0,828.0,833.0,841.7142857142857,831.2857142857143
2017-01-15,855,6,1,15,2,1,832.0,824.0,850.0,806.0,855.0,841.7142857142857,831.4285714285714
2017-01-16,845,0,1,16,3,0,855.0,849.0,839.0,811.0,843.0,846.1428571428571,833.1785714285714
2017-01-17,844,1,1,17,3,0,845.0,839.0,838.0,820.0,840.0,845.5714285714286,834.3928571428571
2017-01-18,856,2,1,18,3,0,844.0,832.0,835.0,829.0,836.0,846.2857142857143,835.25
2017-01-19,832,3,1,19,3,0,856.0,862.0,835.0,811.0,857.0,849.7142857142857,836.2142857142857
2017-01-20,853,4,1,20,3,0,832.0,854.0,822.0,833.0,852.0,845.4285714285714,836.9642857142857
2017-01-21,845,5,1,21,3,1,853.0,832.0,832.0,825.0,853.0,845.2857142857143,837.6785714285714
2017-01-22,861,6,1,22,3,1,845.0,855.0,824.0,817.0,844.0,847.1428571428571,838.3928571428571
2017-01-23,836,0,1,23,4,0,861.0,845.0,849.0,829.0,840.0,848.0,839.9642857142857
2017-01-24,844,1,1,24,4,0,836.0,844.0,839.0,835.0,846.0,846.7142857142857,840.2142857142857
2017-01-25,852,2,1,25,4,0,844.0,856.0,832.0,836.0,860.0,846.7142857142857,840.5357142857143
2017-01-26,834,3,1,26,4,0,852.0,832.0,862.0,820.0,842.0,846.1428571428571,841.1071428571429
2017-01-27,845,4,1,27,4,0,834.0,853.0,854.0,823.0,841.0,846.4285714285714,841.6071428571429
2017-01-28,842,5,1,28,4,1,845.0,845.0,832.0,842.0,856.0,845.2857142857143,842.3928571428571
2017-01-29,854,6,1,29,4,1,842.0,861.0,855.0,850.0,848.0,844.8571428571429,842.3928571428571
2017-01-30,857,0,1,30,5,0,854.0,836.0,845.0,839.0,873.0,843.8571428571429,842.5357142857143
2017-01-31,874,1,1,31,5,0,857.0,844.0,844.0,838.0,845.0,846.8571428571429,843.1785714285714
2017-02-01,854,2,2,32,5,0,874.0,852.0,856.0,835.0,863.0,851.1428571428571,844.4642857142857
2017-02-02,851,3,2,33,5,0,854.0,834.0,832.0,835.0,857.0,851.4285714285714,845.1428571428571
2017-02-03,849,4,2,34,5,0,851.0,845.0,853.0,822.0,862.0,853.8571428571429,845.7142857142857
2017-02-04,868,5,2,35,5,1,849.0,842.0,845.0,832.0,850.0,854.4285714285714,846.6785714285714
2017-02-05,858,6,2,36,5,1,868.0,854.0,861.0,824.0,868.0,858.1428571428571,847.9642857142857
2017-02-06,866,0,2,37,6,0,858.0,857.0,836.0,849.0,877.0,858.7142857142857,849.1785714285714
2017-02-07,849,1,2,38,6,0,866.0,874.0,844.0,839.0,857.0,860.0,849.7857142857143
2017-02-08,876,2,2,39,6,0,849.0,854.0,852.0,832.0,882.0,856.4285714285714,850.1428571428571
